RBD|NOM_RBD|COD_REG_RBD|COD_PRO_RBD|COD_COM_RBD|NOM_REGI_N|NOM_PROVINCIA|COD_DEPROV|NOM_DEPROV|NOM_COMUNA|grado|ind_am_rbd|dim_am_aa_rbd|dim_am_me_rbd|ind_cc_rbd|dim_cc_ao_rbd|dim_cc_ar_rbd|dim_cc_as_rbd|ind_hv_rbd|dim_hv_ac_rbd|dim_hv_ha_rbd|dim_hv_va_rbd|ind_pf_rbd|dim_pf_pa_rbd|dim_pf_sp_rbd|dim_pf_vd_rbd|cod_depe2|cod_grupo|cod_rural_rbd
4166|LICEO TECNICO JUANITA FERNANDEZ SOLAR|8|83|8301|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|LOS ÁNGELES|2m|73.386598375|69.388492501|77.384704249|77.953119577|85.525800868|68.921013043|79.412544819|73.686175174|80.104048494|76.308160552|64.646316477|77.705045524|71.443652475|81.618656164|80.052827932|1|1|1
4190|LICEO SANTA FE|8|83|8301|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|LOS ÁNGELES|2m|76.479755319|71.714523985|81.244986653|68.912523271|74.398099707|64.217842422|68.121627684|77.464791827|75.348572352|81.254201125|75.791602005|80.851362651|77.963723579|80.831205109|83.759159266|1|1|2
4195|LICEO AGROINDUSTRIAL LLANO BLANCO|8|83|8301|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|LOS ÁNGELES|2m|76.830427252|75.407282289|78.253572214|81.925646232|90.250732678|72.435870891|83.090335126|67.529965348|70.262297695|79.029860663|53.297737686|79.103657448|78.964595558|80.692295004|77.654081783|1|1|2
4262|COLEGIO PARTICULAR MARTA BRUNET|8|83|8301|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|LOS ÁNGELES|2m|74.03076987|70.788044022|77.273495718|76.222370734|82.181845751|70.301361582|76.18390487|71.175671802|85.421050683|70.923433552|57.182531172|77.357140945|79.092548906|78.441902247|74.536971681|2|1|1
4263|COLEGIO SAN RAFAEL ARCANGEL|8|83|8301|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|LOS ÁNGELES|2m|78.167157547|75.293418211|81.040896883|83.041062409|87.75222447|76.65937041|84.711592349|71.50544142|74.167713011|73.631762146|66.716849103|85.266723999|79.861290842|93.428969518|82.509911638|2|3|1
4269|COLEGIO HISPANOAMERICANO|8|83|8301|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|LOS ÁNGELES|2m|76.942853903|73.422313368|80.463394438|83.714435994|89.31678183|76.116516216|85.710009935|75.570440037|81.55490877|77.669691125|67.486720215|83.106374615|78.004462997|89.844223976|81.470436873|2|2|1
4270|LICEO PARTICULAR CARLOS CONDELL|8|83|8301|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|LOS ÁNGELES|2m|78.192604597|74.79325471|81.591954483|78.657170914|85.502631025|71.754802712|78.714079006|69.168771231|73.820262753|71.759240199|61.92681074|82.793746582|77.339165909|86.805862362|84.236211477|2|1|1
4277|CENTRO EDUCACIÓN ADVENTISTA LOS ÁNGELES|8|83|8301|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|LOS ÁNGELES|2m|77.576044987|74.724357056|80.427732917|81.298988039|87.79963518|74.443483919|81.653845019|73.375325057|74.566008626|76.31846164|69.241504905|78.367509539|74.267548964|83.713818157|77.121161497|2|2|2
4285|LICEO ALEMAN DEL VERBO DIVINO|8|83|8301|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|LOS ÁNGELES|2m|71.485084331|70.929549051|72.040619611|72.847967301|78.913002|67.743479951|71.887419953|71.639900491|82.189517096|69.05699894|63.673185437|75.422271043|74.128904048|76.586148466|75.551760616|3|5|1
4286|COLEGIO ALEMAN LOS ANGELES|8|83|8301|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|LOS ÁNGELES|2m|75.671390135|76.308645222|75.034135048|75.411332026|81.701447255|71.693577481|72.838971343|76.480335831|94.054706671|72.883911586|62.502389236|80.642641701|82.264416789|76.57181994|83.091688375|3|5|1
4287|LICEO AGRÍCOLA Y FORESTAL EL HUERTÓN|8|83|8301|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|LOS ÁNGELES|2m|75.939172326|72.133004938|79.745339715|77.213981299|85.070188551|70.374281462|76.197473885|71.905916796|77.095050993|67.093890883|71.528808512|80.833532466|79.286080405|84.334061024|78.88045597|2|1|1
4288|LICEO POLITÉCNICO GENERAL OSCAR BONILLA|8|83|8303|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|CABRERO|2m|76.413594296|72.517029249|80.310159342|77.98948398|83.650595518|70.511398776|79.806457646|73.33535834|71.216474495|75.727394864|73.062205661|81.143053672|79.31105347|82.759852413|81.358255131|1|1|1
4289|LICEO MANUEL ARÍSTIDES ZAÑARTU|8|83|8303|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|CABRERO|2m|74.050593041|72.4760448|75.625141282|77.351161422|83.812654996|69.698942072|78.541887198|69.347127353|67.66692362|76.392223488|63.982234951|74.390362127|76.981624348|73.219807637|72.969654395|1|1|1
4307|COLEGIO SAN JOSE|8|83|8303|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|CABRERO|2m|79.547555109|78.563381082|80.531729136|84.916299779|90.903285037|76.146139564|87.699474736|73.497362048|85.097510119|84.140183051|51.254392976|79.253909428|70.499599002|83.255233265|84.006896018|2|3|1
4309|LICEO DE HUEPIL|8|83|8312|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|TUCAPEL|2m|78.562622087|75.554718847|81.570525327|77.977865583|82.966670671|72.078057711|78.888868368|74.035157703|70.760354722|77.557148039|73.787970348|83.479124831|83.612264338|80.677417371|86.147692785|1|1|1
4324|LICEO DOCTOR VÍCTOR RÍOS RUIZ|8|83|8302|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|ANTUCO|2m|69.827278523|67.658994309|71.995562736|66.403796653|70.732251108|59.105426862|69.373711988|65.698870717|67.759682942|66.599110069|62.73781914|69.287010556|70.26774001|67.318861583|70.274430075|1|2|1
4331|LICEO FRANCISCO BASCUNAN GUERRERO|8|83|8309|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|QUILLECO|2m|76.296191109|70.94482433|81.647557888|69.686195096|76.234215453|63.864171815|68.96019802|68.05475473|67.404286348|72.241189011|64.51878883|72.671489885|70.227327027|73.855107601|73.932035027|1|1|1
4333|LICEO ISABEL RIQUELME|8|83|8309|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|QUILLECO|2m|72.759184756|69.871531299|75.646838213|73.09689858|77.401509862|65.590749202|76.298436675|70.535612039|67.498302116|75.63023625|68.478297751|76.831782671|78.236471672|74.862460928|77.396415413|1|1|1
4353|LICEO CARDENAL ANTONIO SAMORE|8|83|8311|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|SANTA BÁRBARA|2m|76.331992535|72.199435073|80.464549998|78.294047102|84.08722772|70.411432858|80.383480727|75.554394515|72.634863159|82.23338794|71.794932444|78.325128785|74.554453891|78.697467551|81.723464913|1|1|1
4382|COLEGIO SANTA BARBARA|8|83|8311|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|SANTA BÁRBARA|2m|76.893572315|75.197031249|78.590113382|80.084234434|86.070558224|72.893374632|81.288770446|70.843623985|75.893797487|75.676585411|60.960489057|80.777993563|76.118287026|84.998319664|81.217373999|2|2|1
4392|INSTITUTO VALLE DEL SOL QUILACO|8|83|8308|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|QUILACO|2m|76.515586092|74.368542092|78.662630093|78.503185298|86.777241122|67.934912109|80.797402663|79.842796011|75.063848506|91.42488421|73.039655316|87.34705162|87.074184712|88.177871229|86.789098919|1|1|1
4404|LICEO MIGUEL ÁNGEL CERDA LEIVA|8|83|8305|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|MULCHÉN|2m|71.184573506|69.983694909|72.385452102|75.382157693|81.412285795|68.567199135|76.166988147|69.823143675|69.119214571|77.232518923|63.117697532|77.061401247|75.545933081|76.228518723|79.409751936|1|2|1
4408|LICEO CRISOL|8|83|8305|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|MULCHÉN|2m|75.738800068|70.974912834|80.502687301|79.928867153|86.09520684|72.470970773|81.220423844|72.565348717|71.068773358|78.156724794|68.470547999|81.537904843|80.196293596|84.596388832|79.821032101|1|1|1
4446|LICEO POLIVALENTE LA FRONTERA|8|83|8307|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|NEGRETE|2m|68.407261264|64.786552739|72.02796979|67.571707704|74.138340474|62.397493697|66.179288942|66.903522765|66.494717422|72.734751333|61.481099539|71.733679408|72.638217562|70.260833347|72.301987314|1|1|1
4451|LICEO POLIVALENTE MUNICIPAL DE NACIMIEN|8|83|8306|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|NACIMIENTO|2m|73.909475646|70.97939229|76.839559002|75.238963394|81.599801769|69.809760475|74.307327937|69.44228612|72.189993688|70.227719667|65.909145004|77.260622035|76.54135553|78.60278527|76.637725305|1|1|1
4483|LICEO POLITECNICO HEROES DE LA CONCEPCI|8|83|8304|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|LAJA|2m|74.371748714|71.456558745|77.286938684|73.667043635|78.497969804|68.53920095|73.963960151|68.917863018|73.528815978|67.316891224|65.907881852|77.182396468|74.649283564|78.222498782|78.675407056|1|2|1
4499|COLEGIO SAN JORGE|8|83|8304|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|LAJA|2m|74.353768834|77.378407716|71.329129952|82.706102854|86.914615682|78.395499547|82.808193332|80.679019735|92.367071416|78.09787049|71.572117297|81.838462958|75.253608265|85.794673267|84.467107342|3|4|1
4500|LICEO ISIDORA AGUIRRE TUPPER|8|83|8310|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|SAN ROSENDO|2m|73.085397253|71.644064143|74.526730363|80.117560312|88.776673719|72.827035436|78.748971781|79.856536031|83.539646645|81.182109385|74.847852063|78.841699174|81.721595573|78.994442567|75.809059381|1|1|1
4505|LICEO PADRE LUIS ALBERTO SALDES IRARRAZ|8|83|8313|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|YUMBEL|2m|68.945017015|66.571476549|71.318557481|73.526594443|80.177816914|66.965804827|73.436161589|65.620477734|66.416230885|69.395516453|61.049685865|73.105812764|71.656545159|74.214908088|73.445985045|1|1|1
4507|LICEO TÉCNICO PROFESIONAL GONZALO GUGLI|8|83|8313|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|YUMBEL|2m|77.136259947|72.85331244|81.419207454|72.027640769|78.718708691|67.408936435|69.955277181|74.064441496|73.972290446|79.123792576|69.097241465|76.273815818|78.462765664|75.057992332|75.300689458|1|1|1
4509|LICEO MUNICIPAL RIO CLARO|8|83|8313|REGIÓN DEL BIOBÍO|BIOBÍO|82|BIOBÍO|YUMBEL|2m|73.806790756|71.384269401|76.229312111|68.015002255|71.552421037|63.92119652|68.571389209|75.494006711|73.882673409|81.611650854|70.98769587|73.324975626|78.136702072|69.171729965|72.666494841|1|1|2
4531|COLEGIO MARINA DE CHILE|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|73.108045412|70.182599102|76.033491723|74.309518309|81.463644828|65.703831661|75.761078438|70.809561234|71.469991999|75.030486918|65.928204786|77.577501515|73.443438456|81.328027491|77.961038599|1|2|1
4533|LICEO TÉCNICO FEMENINO A-29 DE CONCEPCI|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|72.692272686|69.200200899|76.184344473|72.881416007|80.15568167|65.319440813|73.169125539|66.957750651|71.520542798|67.971294724|61.381414429|74.408599658|68.296518386|77.742848854|77.186431734|2|1|1
4534|LICEO COMERCIAL ENRIQUE OYARZUN MONDACA|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|73.946630878|72.01025076|75.883010996|73.639626248|79.352536774|67.037351755|74.528990213|64.966666495|67.672741133|66.568174718|60.659083635|74.945360092|72.870374821|74.150328479|77.815376975|2|1|1
4535|LICEO INDUSTRIAL DE CONCEPCION|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|74.634510403|72.122841088|77.146179717|70.555798576|77.942468485|63.789147885|69.935779359|68.430750535|73.283287381|64.818334739|67.190629484|78.274996314|76.586260528|80.364467016|77.874261397|2|1|1
4536|LICEO COMERCIAL FEMENINO DE CONCEPCION|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|70.800411806|68.945139715|72.655683898|70.561219925|74.902878489|64.141965479|72.638815806|64.331509059|75.938904943|62.504398952|54.551223282|70.920794131|73.378599445|69.316508664|70.067274285|2|1|1
4553|LICEO DE NIÑAS|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|72.294000767|69.921118428|74.666883106|73.874768105|77.978437527|68.795716706|74.85015008|64.744537583|65.334498395|69.091462894|59.807651459|76.193113443|71.820009563|77.151100612|79.608230154|1|2|1
4554|LICEO ANDALIEN|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|69.484949999|68.253709739|70.71619026|71.591790878|76.321325292|67.974852139|70.479195202|61.098132716|60.505632107|72.290841634|50.497924407|71.144859101|72.93160019|68.408024862|72.094952252|1|2|1
4555|LICEO ENRIQUE MOLINA GARMENDIA|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|76.417440756|74.966107001|77.868774511|||||66.871854821|79.043272336|63.75945609|57.812836038|79.533489101|77.175936669|82.816562273|78.60796836|1|2|1
4557|LICEO POLIVALENTE EXPERIMENTAL LUCILA G|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|78.97673611|76.36358422|81.589888|78.006667014|82.724751404|71.496649192|79.798600446|80.322196054|81.436245905|83.399291181|76.131051074|89.120570895|88.748481327|89.900499559|88.712731799|1|1|1
4559|LICEO LORENZO ARENAS OLIVO|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|66.765066469|62.353989313|71.176143626|72.779087756|82.136258871|65.758172272|70.442832124|65.359397786|76.46714458|56.579035834|63.032012946|67.494672889|71.94477005|61.069294005|69.469954613|1|1|1
4560|LICEO CHIGUAYANTE|8|81|8103|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CHIGUAYANTE|2m|78.782176903|76.732407431|80.831946376|76.549699778|82.480184649|71.432207529|75.736707156|72.597310634|70.620800237|76.971201657|70.199930006|79.396252927|77.51986873|80.770427421|79.898462631|1|1|1
4561|LICEO JUAN MARTINEZ DE ROZAS|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|75.365100123|71.41130263|79.318897617|81.402694204|85.20952403|74.58903445|84.409524131|71.252407772|73.729594358|72.12981514|67.897813818|81.901833684|76.609541788|88.649278363|80.446680901|1|1|1
4562|LICEO SAN PEDRO|8|81|8108|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|SAN PEDRO DE LA PAZ|2m|75.600774724|73.488369591|77.713179858|76.696817194|81.938236907|72.2499584|75.902256276|70.544665814|68.713275661|76.269846571|66.650875211|80.93591498|77.166096743|83.061267446|82.580380751|1|2|1
4563|LICEO REPÚBLICA DEL ECUADOR|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|76.248159075|72.882496225|79.613821926|73.716661692|80.297798328|67.546809928|73.305376819|65.980743223|66.760406883|72.920576152|58.261246633|80.482480672|81.081999765|79.267463824|81.097978426|1|1|1
4564|COLEGIO BICENTENARIO REPÚBLICA DEL BRAS|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|67.71106693|66.662865117|68.759268744|68.21132274|76.48185656|63.284191978|64.867919682|59.195004061|67.802321495|55.59495005|54.187740637|68.818767546|68.799667579|66.61033509|71.046299967|1|3|1
4565|LICEO DOMINGO SANTA MARÍA|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|74.971497533|72.608819665|77.3341754|73.24066595|81.18983403|66.198565194|72.333598626|63.829479208|66.109510268|62.795299162|62.583628192|75.488961104|75.804965621|74.475580138|76.186337552|1|2|1
4571|LICEO JOSE HIPOLITO SALAS Y TORO|8|81|8103|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CHIGUAYANTE|2m|77.174476327|74.813002706|79.535949948|70.946866655|78.035333101|63.915039814|70.890227048|70.996122431|73.510499116|76.041450517|63.436417659|76.719369308|77.834006226|78.671265115|73.652836583|1|1|1
4572|COLEGIO GRAN BRETAÑA|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|73.806751217|71.52301043|76.090492004|70.820567187|79.052249627|65.379892163|68.029559773|65.762542602|66.748137443|71.157353393|59.38213697|70.73928854|72.542582283|65.413905978|74.26137736|1|1|1
4574|COLEGIO ESPAÑA|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|71.084054111|68.574794614|73.593313607|76.096026378|81.745784104|68.625680453|77.916614576|67.255908283|68.284024683|67.549400892|65.934299274|74.414578301|71.205413902|72.690638853|79.347682149|1|2|1
4575|ESCUELA BASICA JOHN F. KENNEDY|8|81|8103|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CHIGUAYANTE|2m|71.16802252|71.512638899|70.823406141|74.170031042|79.702917327|68.541604422|74.265571378|67.741238455|74.848797989|69.108820423|59.266096953|77.816053626|80.256968038|76.43476624|76.756426599|1|2|1
4577|LICEO REPÚBLICA DE ISRAEL|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|77.015090061|73.519170589|80.511009533|83.88839151|90.169084255|75.609023073|85.887067201|71.456343497|72.890621136|74.657176179|66.821233176|81.667688411|80.522703565|85.462435106|79.017926563|1|3|1
4585|LICEO REBECA MATTE BELLO|8|81|8101|REGIÓN DEL BIOBÍO|CONCEPCIÓN|83|CONCEPCIÓN|CONCEPCIÓN|2m|77.260250418|74.422922459|80.097578378|80.381751233|86.223658391|76.335682063|78.585913244|72.576605997|77.145548054|74.209469615|66.374800322|84.833108974|80.517487098|87.14094608|86.840893744|1|2|1
